tipo,minuto,barco_id,decision,desde,hasta,ocupacion,unidad_id,par,tiempo_espera,tiempo_viaje
sube,508.0,barco_0,,,,,escalon_2_00017_p1,"('kleppesto', 'bryggen')",15.120000000000005,
sube,508.0,barco_0,,,,,escalon_2_00017_p2,"('kleppesto', 'bryggen')",15.120000000000005,
sube,508.0,barco_0,,,,,escalon_2_00017_p3,"('kleppesto', 'bryggen')",15.120000000000005,
sube,508.0,barco_0,,,,,escalon_2_00017_p4,"('kleppesto', 'bryggen')",15.120000000000005,
sube,508.0,barco_0,,,,,escalon_2_00017_p5,"('kleppesto', 'bryggen')",15.120000000000005,
sube,508.0,barco_0,,,,,escalon_2_00017_p6,"('kleppesto', 'bryggen')",15.120000000000005,
sube,508.0,barco_0,,,,,escalon_2_00018_p0,"('kleppesto', 'bryggen')",3.490000000000009,
sube,508.0,barco_0,,,,,escalon_2_00018_p1,"('kleppesto', 'bryggen')",3.490000000000009,
sube,508.0,barco_0,,,,,escalon_2_00018_p2,"('kleppesto', 'bryggen')",3.490000000000009,
sube,508.0,barco_0,,,,,escalon_2_00018_p3,"('kleppesto', 'bryggen')",3.490000000000009,
sube,508.0,barco_0,,,,,escalon_2_00018_p4,"('kleppesto', 'bryggen')",3.490000000000009,
sube,508.0,barco_0,,,,,escalon_2_00016_p0,"('kleppesto', 'bryggen')",1.8000000000000114,
sube,508.0,barco_0,,,,,escalon_2_00016_p1,"('kleppesto', 'bryggen')",1.8000000000000114,
sube,508.0,barco_0,,,,,escalon_2_00016_p2,"('kleppesto', 'bryggen')",1.8000000000000114,
sube,508.0,barco_0,,,,,escalon_2_00016_p3,"('kleppesto', 'bryggen')",1.8000000000000114,
sube,508.0,barco_0,,,,,escalon_2_00016_p4,"('kleppesto', 'bryggen')",1.8000000000000114,
sube,508.0,barco_0,,,,,escalon_2_00016_p5,"('kleppesto', 'bryggen')",1.8000000000000114,
sube,508.0,barco_0,,,,,escalon_2_00016_p6,"('kleppesto', 'bryggen')",1.8000000000000114,
sube,508.0,barco_0,,,,,escalon_2_00016_p7,"('kleppesto', 'bryggen')",1.8000000000000114,
movimiento,508.0,barco_0,,kleppesto,bryggen,20.0,,,,
decision,508.0,barco_1,kleppesto,,,,,,,
movimiento,508.0,barco_1,,sandviken,kleppesto,0.0,,,,
baja,510.0,barco_2,,,,,escalon_2_00025_p0,"('laksevag', 'bryggen')",,10.0
baja,510.0,barco_2,,,,,escalon_2_00025_p1,"('laksevag', 'bryggen')",,10.0
baja,510.0,barco_2,,,,,escalon_2_00025_p2,"('laksevag', 'bryggen')",,10.0
baja,510.0,barco_2,,,,,escalon_2_00025_p3,"('laksevag', 'bryggen')",,10.0
baja,510.0,barco_2,,,,,escalon_2_00025_p4,"('laksevag', 'bryggen')",,10.0
baja,510.0,barco_2,,,,,escalon_2_00025_p5,"('laksevag', 'bryggen')",,10.0
baja,510.0,barco_2,,,,,escalon_2_00028_p0,"('laksevag', 'bryggen')",,10.0
baja,510.0,barco_2,,,,,escalon_2_00028_p1,"('laksevag', 'bryggen')",,10.0
baja,510.0,barco_2,,,,,escalon_2_00028_p2,"('laksevag', 'bryggen')",,10.0
baja,510.0,barco_2,,,,,escalon_2_00028_p3,"('laksevag', 'bryggen')",,10.0
baja,510.0,barco_2,,,,,escalon_2_00028_p4,"('laksevag', 'bryggen')",,10.0
baja,510.0,barco_2,,,,,escalon_2_00028_p5,"('laksevag', 'bryggen')",,10.0
baja,510.0,barco_2,,,,,escalon_2_00028_p6,"('laksevag', 'bryggen')",,10.0
baja,510.0,barco_2,,,,,escalon_2_00028_p7,"('laksevag', 'bryggen')",,10.0
decision,510.0,barco_2,kleppesto,,,,,,,
movimiento,510.0,barco_2,,bryggen,kleppesto,0.0,,,,
decision,518.0,barco_1,bryggen,,,,,,,
sube,518.0,barco_1,,,,,escalon_2_00016_p8,"('kleppesto', 'bryggen')",11.800000000000011,
sube,518.0,barco_1,,,,,escalon_2_00016_p9,"('kleppesto', 'bryggen')",11.800000000000011,
sube,518.0,barco_1,,,,,escalon_2_00016_p10,"('kleppesto', 'bryggen')",11.800000000000011,
movimiento,518.0,barco_1,,kleppesto,bryggen,3.0,,,,
baja,520.0,barco_0,,,,,escalon_2_00017_p0,"('kleppesto', 'bryggen')",,12.0
baja,520.0,barco_0,,,,,escalon_2_00017_p1,"('kleppesto', 'bryggen')",,12.0
baja,520.0,barco_0,,,,,escalon_2_00017_p2,"('kleppesto', 'bryggen')",,12.0
baja,520.0,barco_0,,,,,escalon_2_00017_p3,"('kleppesto', 'bryggen')",,12.0
baja,520.0,barco_0,,,,,escalon_2_00017_p4,"('kleppesto', 'bryggen')",,12.0
baja,520.0,barco_0,,,,,escalon_2_00017_p5,"('kleppesto', 'bryggen')",,12.0
baja,520.0,barco_0,,,,,escalon_2_00017_p6,"('kleppesto', 'bryggen')",,12.0
baja,520.0,barco_0,,,,,escalon_2_00018_p0,"('kleppesto', 'bryggen')",,12.0
baja,520.0,barco_0,,,,,escalon_2_00018_p1,"('kleppesto', 'bryggen')",,12.0
baja,520.0,barco_0,,,,,escalon_2_00018_p2,"('kleppesto', 'bryggen')",,12.0
baja,520.0,barco_0,,,,,escalon_2_00018_p3,"('kleppesto', 'bryggen')",,12.0
baja,520.0,barco_0,,,,,escalon_2_00018_p4,"('kleppesto', 'bryggen')",,12.0
baja,520.0,barco_0,,,,,escalon_2_00016_p0,"('kleppesto', 'bryggen')",,12.0
baja,520.0,barco_0,,,,,escalon_2_00016_p1,"('kleppesto', 'bryggen')",,12.0
baja,520.0,barco_0,,,,,escalon_2_00016_p2,"('kleppesto', 'bryggen')",,12.0
baja,520.0,barco_0,,,,,escalon_2_00016_p3,"('kleppesto', 'bryggen')",,12.0
baja,520.0,barco_0,,,,,escalon_2_00016_p4,"('kleppesto', 'bryggen')",,12.0
baja,520.0,barco_0,,,,,escalon_2_00016_p5,"('kleppesto', 'bryggen')",,12.0
baja,520.0,barco_0,,,,,escalon_2_00016_p6,"('kleppesto', 'bryggen')",,12.0
baja,520.0,barco_0,,,,,escalon_2_00016_p7,"('kleppesto', 'bryggen')",,12.0
decision,520.0,barco_0,sandviken,,,,,,,
sube,520.0,barco_0,,,,,escalon_2_00032_p0,"('bryggen', 'sandviken')",6.759999999999991,
sube,520.0,barco_0,,,,,escalon_2_00032_p1,"('bryggen', 'sandviken')",6.759999999999991,
sube,520.0,barco_0,,,,,escalon_2_00032_p2,"('bryggen', 'sandviken')",6.759999999999991,
sube,520.0,barco_0,,,,,escalon_2_00032_p3,"('bryggen', 'sandviken')",6.759999999999991,
sube,520.0,barco_0,,,,,escalon_2_00032_p4,"('bryggen', 'sandviken')",6.759999999999991,
sube,520.0,barco_0,,,,,escalon_2_00032_p5,"('bryggen', 'sandviken')",6.759999999999991,
sube,520.0,barco_0,,,,,escalon_2_00032_p6,"('bryggen', 'sandviken')",6.759999999999991,
sube,520.0,barco_0,,,,,escalon_2_00032_p7,"('bryggen', 'sandviken')",6.759999999999991,
sube,520.0,barco_0,,,,,escalon_2_00032_p8,"('bryggen', 'sandviken')",6.759999999999991,
sube,520.0,barco_0,,,,,escalon_2_00032_p9,"('bryggen', 'sandviken')",6.759999999999991,
movimiento,520.0,barco_0,,bryggen,sandviken,10.0,,,,
decision,522.0,barco_2,esperar,,,,,,,
decision,524.0,barco_2,esperar,,,,,,,
decision,526.0,barco_2,laksevag,,,,,,,
sube,526.0,barco_2,,,,,escalon_2_00005_p0,"('kleppesto', 'laksevag')",0.5099999999999909,
sube,526.0,barco_2,,,,,escalon_2_00005_p1,"('kleppesto', 'laksevag')",0.5099999999999909,
sube,526.0,barco_2,,,,,escalon_2_00005_p2,"('kleppesto', 'laksevag')",0.5099999999999909,
sube,526.0,barco_2,,,,,escalon_2_00005_p3,"('kleppesto', 'laksevag')",0.5099999999999909,
sube,526.0,barco_2,,,,,escalon_2_00005_p4,"('kleppesto', 'laksevag')",0.5099999999999909,
sube,526.0,barco_2,,,,,escalon_2_00005_p5,"('kleppesto', 'laksevag')",0.5099999999999909,
sube,526.0,barco_2,,,,,escalon_2_00005_p6,"('kleppesto', 'laksevag')",0.5099999999999909,
sube,526.0,barco_2,,,,,escalon_2_00005_p7,"('kleppesto', 'laksevag')",0.5099999999999909,
movimiento,526.0,barco_2,,kleppesto,laksevag,8.0,,,,
baja,528.0,barco_0,,,,,escalon_2_00032_p0,"('bryggen', 'sandviken')",,8.0
baja,528.0,barco_0,,,,,escalon_2_00032_p1,"('bryggen', 'sandviken')",,8.0
baja,528.0,barco_0,,,,,escalon_2_00032_p2,"('bryggen', 'sandviken')",,8.0
baja,528.0,barco_0,,,,,escalon_2_00032_p3,"('bryggen', 'sandviken')",,8.0
baja,528.0,barco_0,,,,,escalon_2_00032_p4,"('bryggen', 'sandviken')",,8.0
baja,528.0,barco_0,,,,,escalon_2_00032_p5,"('bryggen', 'sandviken')",,8.0
baja,528.0,barco_0,,,,,escalon_2_00032_p6,"('bryggen', 'sandviken')",,8.0
baja,528.0,barco_0,,,,,escalon_2_00032_p7,"('bryggen', 'sandviken')",,8.0
baja,528.0,barco_0,,,,,escalon_2_00032_p8,"('bryggen', 'sandviken')",,8.0
baja,528.0,barco_0,,,,,escalon_2_00032_p9,"('bryggen', 'sandviken')",,8.0
decision,528.0,barco_0,bryggen,,,,,,,
movimiento,528.0,barco_0,,sandviken,bryggen,0.0,,,,
baja,530.0,barco_1,,,,,escalon_2_00016_p8,"('kleppesto', 'bryggen')",,12.0
baja,530.0,barco_1,,,,,escalon_2_00016_p9,"('kleppesto', 'bryggen')",,12.0
baja,530.0,barco_1,,,,,escalon_2_00016_p10,"('kleppesto', 'bryggen')",,12.0
decision,530.0,barco_1,kleppesto,,,,,,,
sube,530.0,barco_1,,,,,escalon_2_00030_p0,"('bryggen', 'kleppesto')",3.0399999999999636,
sube,530.0,barco_1,,,,,escalon_2_00030_p1,"('bryggen', 'kleppesto')",3.0399999999999636,
sube,530.0,barco_1,,,,,escalon_2_00030_p2,"('bryggen', 'kleppesto')",3.0399999999999636,
sube,530.0,barco_1,,,,,escalon_2_00030_p3,"('bryggen', 'kleppesto')",3.0399999999999636,
sube,530.0,barco_1,,,,,escalon_2_00030_p4,"('bryggen', 'kleppesto')",3.0399999999999636,
movimiento,530.0,barco_1,,bryggen,kleppesto,5.0,,,,
baja,532.0,barco_2,,,,,escalon_2_00005_p0,"('kleppesto', 'laksevag')",,6.0
baja,532.0,barco_2,,,,,escalon_2_00005_p1,"('kleppesto', 'laksevag')",,6.0
baja,532.0,barco_2,,,,,escalon_2_00005_p2,"('kleppesto', 'laksevag')",,6.0
baja,532.0,barco_2,,,,,escalon_2_00005_p3,"('kleppesto', 'laksevag')",,6.0
baja,532.0,barco_2,,,,,escalon_2_00005_p4,"('kleppesto', 'laksevag')",,6.0
baja,532.0,barco_2,,,,,escalon_2_00005_p5,"('kleppesto', 'laksevag')",,6.0
baja,532.0,barco_2,,,,,escalon_2_00005_p6,"('kleppesto', 'laksevag')",,6.0
baja,532.0,barco_2,,,,,escalon_2_00005_p7,"('kleppesto', 'laksevag')",,6.0
decision,532.0,barco_2,sandviken,,,,,,,
movimiento,532.0,barco_2,,laksevag,sandviken,0.0,,,,
decision,536.0,barco_0,sandviken,,,,,,,
movimiento,536.0,barco_0,,bryggen,sandviken,0.0,,,,
baja,542.0,barco_1,,,,,escalon_2_00030_p0,"('bryggen', 'kleppesto')",,12.0
baja,542.0,barco_1,,,,,escalon_2_00030_p1,"('bryggen', 'kleppesto')",,12.0
baja,542.0,barco_1,,,,,escalon_2_00030_p2,"('bryggen', 'kleppesto')",,12.0
baja,542.0,barco_1,,,,,escalon_2_00030_p3,"('bryggen', 'kleppesto')",,12.0
baja,542.0,barco_1,,,,,escalon_2_00030_p4,"('bryggen', 'kleppesto')",,12.0
decision,542.0,barco_1,sandviken,,,,,,,
movimiento,542.0,barco_1,,kleppesto,sandviken,0.0,,,,
decision,542.0,barco_2,bryggen,,,,,,,
sube,542.0,barco_2,,,,,escalon_2_00040_p0,"('sandviken', 'bryggen')",12.129999999999995,
sube,542.0,barco_2,,,,,escalon_2_00040_p1,"('sandviken', 'bryggen')",12.129999999999995,
sube,542.0,barco_2,,,,,escalon_2_00040_p2,"('sandviken', 'bryggen')",12.129999999999995,
sube,542.0,barco_2,,,,,escalon_2_00040_p3,"('sandviken', 'bryggen')",12.129999999999995,
sube,542.0,barco_2,,,,,escalon_2_00040_p4,"('sandviken', 'bryggen')",12.129999999999995,
sube,542.0,barco_2,,,,,escalon_2_00040_p5,"('sandviken', 'bryggen')",12.129999999999995,
movimiento,542.0,barco_2,,sandviken,bryggen,6.0,,,,
decision,544.0,barco_0,laksevag,,,,,,,
movimiento,544.0,barco_0,,sandviken,laksevag,0.0,,,,
baja,550.0,barco_2,,,,,escalon_2_00040_p0,"('sandviken', 'bryggen')",,8.0
baja,550.0,barco_2,,,,,escalon_2_00040_p1,"('sandviken', 'bryggen')",,8.0
baja,550.0,barco_2,,,,,escalon_2_00040_p2,"('sandviken', 'bryggen')",,8.0
baja,550.0,barco_2,,,,,escalon_2_00040_p3,"('sandviken', 'bryggen')",,8.0
baja,550.0,barco_2,,,,,escalon_2_00040_p4,"('sandviken', 'bryggen')",,8.0
baja,550.0,barco_2,,,,,escalon_2_00040_p5,"('sandviken', 'bryggen')",,8.0
decision,550.0,barco_2,laksevag,,,,,,,
movimiento,550.0,barco_2,,bryggen,laksevag,0.0,,,,
decision,552.0,barco_1,laksevag,,,,,,,
sube,552.0,barco_1,,,,,escalon_2_00067_p0,"('sandviken', 'laksevag')",4.970000000000027,
sube,552.0,barco_1,,,,,escalon_2_00067_p1,"('sandviken', 'laksevag')",4.970000000000027,
sube,552.0,barco_1,,,,,escalon_2_00067_p2,"('sandviken', 'laksevag')",4.970000000000027,
sube,552.0,barco_1,,,,,escalon_2_00067_p3,"('sandviken', 'laksevag')",4.970000000000027,
sube,552.0,barco_1,,,,,escalon_2_00067_p4,"('sandviken', 'laksevag')",4.970000000000027,
movimiento,552.0,barco_1,,sandviken,laksevag,5.0,,,,
decision,554.0,barco_0,sandviken,,,,,,,
sube,554.0,barco_0,,,,,escalon_2_00054_p0,"('laksevag', 'sandviken')",11.389999999999986,
sube,554.0,barco_0,,,,,escalon_2_00054_p1,"('laksevag', 'sandviken')",11.389999999999986,
sube,554.0,barco_0,,,,,escalon_2_00054_p2,"('laksevag', 'sandviken')",11.389999999999986,
sube,554.0,barco_0,,,,,escalon_2_00054_p3,"('laksevag', 'sandviken')",11.389999999999986,
sube,554.0,barco_0,,,,,escalon_2_00054_p4,"('laksevag', 'sandviken')",11.389999999999986,
sube,554.0,barco_0,,,,,escalon_2_00054_p5,"('laksevag', 'sandviken')",11.389999999999986,
movimiento,554.0,barco_0,,laksevag,sandviken,6.0,,,,
decision,560.0,barco_2,esperar,,,,,,,
baja,562.0,barco_1,,,,,escalon_2_00067_p0,"('sandviken', 'laksevag')",,10.0
baja,562.0,barco_1,,,,,escalon_2_00067_p1,"('sandviken', 'laksevag')",,10.0
baja,562.0,barco_1,,,,,escalon_2_00067_p2,"('sandviken', 'laksevag')",,10.0
baja,562.0,barco_1,,,,,escalon_2_00067_p3,"('sandviken', 'laksevag')",,10.0
baja,562.0,barco_1,,,,,escalon_2_00067_p4,"('sandviken', 'laksevag')",,10.0
decision,562.0,barco_1,esperar,,,,,,,
decision,562.0,barco_2,esperar,,,,,,,
baja,564.0,barco_0,,,,,escalon_2_00054_p0,"('laksevag', 'sandviken')",,10.0
baja,564.0,barco_0,,,,,escalon_2_00054_p1,"('laksevag', 'sandviken')",,10.0
baja,564.0,barco_0,,,,,escalon_2_00054_p2,"('laksevag', 'sandviken')",,10.0
baja,564.0,barco_0,,,,,escalon_2_00054_p3,"('laksevag', 'sandviken')",,10.0
baja,564.0,barco_0,,,,,escalon_2_00054_p4,"('laksevag', 'sandviken')",,10.0
baja,564.0,barco_0,,,,,escalon_2_00054_p5,"('laksevag', 'sandviken')",,10.0
decision,564.0,barco_0,esperar,,,,,,,
decision,564.0,barco_1,esperar,,,,,,,
decision,564.0,barco_2,esperar,,,,,,,
decision,566.0,barco_0,esperar,,,,,,,
decision,566.0,barco_1,esperar,,,,,,,
decision,566.0,barco_2,esperar,,,,,,,
decision,568.0,barco_0,esperar,,,,,,,
decision,568.0,barco_1,esperar,,,,,,,
decision,568.0,barco_2,esperar,,,,,,,
decision,570.0,barco_0,esperar,,,,,,,
decision,570.0,barco_1,esperar,,,,,,,
decision,570.0,barco_2,esperar,,,,,,,
decision,572.0,barco_0,esperar,,,,,,,
decision,572.0,barco_1,esperar,,,,,,,
decision,572.0,barco_2,esperar,,,,,,,
decision,574.0,barco_0,esperar,,,,,,,
decision,574.0,barco_1,esperar,,,,,,,
decision,574.0,barco_2,esperar,,,,,,,
decision,576.0,barco_0,esperar,,,,,,,
decision,576.0,barco_1,esperar,,,,,,,
decision,576.0,barco_2,esperar,,,,,,,
decision,578.0,barco_0,esperar,,,,,,,
decision,578.0,barco_1,esperar,,,,,,,
decision,578.0,barco_2,esperar,,,,,,,
decision,580.0,barco_0,esperar,,,,,,,
decision,580.0,barco_1,esperar,,,,,,,
decision,580.0,barco_2,esperar,,,,,,,
decision,582.0,barco_0,esperar,,,,,,,
decision,582.0,barco_1,esperar,,,,,,,
decision,582.0,barco_2,esperar,,,,,,,
decision,584.0,barco_0,esperar,,,,,,,
decision,584.0,barco_1,esperar,,,,,,,
decision,584.0,barco_2,esperar,,,,,,,
decision,586.0,barco_0,bryggen,,,,,,,
movimiento,586.0,barco_0,,sandviken,bryggen,0.0,,,,
decision,586.0,barco_1,bryggen,,,,,,,
movimiento,586.0,barco_1,,laksevag,bryggen,0.0,,,,
decision,586.0,barco_2,bryggen,,,,,,,
movimiento,586.0,barco_2,,laksevag,bryggen,0.0,,,,
decision,594.0,barco_0,sandviken,,,,,,,
sube,594.0,barco_0,,,,,escalon_2_00062_p0,"('bryggen', 'sandviken')",9.909999999999968,
sube,594.0,barco_0,,,,,escalon_2_00062_p1,"('bryggen', 'sandviken')",9.909999999999968,
sube,594.0,barco_0,,,,,escalon_2_00062_p2,"('bryggen', 'sandviken')",9.909999999999968,
sube,594.0,barco_0,,,,,escalon_2_00062_p3,"('bryggen', 'sandviken')",9.909999999999968,
sube,594.0,barco_0,,,,,escalon_2_00062_p4,"('bryggen', 'sandviken')",9.909999999999968,
sube,594.0,barco_0,,,,,escalon_2_00062_p5,"('bryggen', 'sandviken')",9.909999999999968,
movimiento,594.0,barco_0,,bryggen,sandviken,6.0,,,,
decision,596.0,barco_1,kleppesto,,,,,,,
sube,596.0,barco_1,,,,,escalon_2_00055_p0,"('bryggen', 'kleppesto')",5.990000000000009,
sube,596.0,barco_1,,,,,escalon_2_00055_p1,"('bryggen', 'kleppesto')",5.990000000000009,
sube,596.0,barco_1,,,,,escalon_2_00055_p2,"('bryggen', 'kleppesto')",5.990000000000009,
sube,596.0,barco_1,,,,,escalon_2_00055_p3,"('bryggen', 'kleppesto')",5.990000000000009,
sube,596.0,barco_1,,,,,escalon_2_00055_p4,"('bryggen', 'kleppesto')",5.990000000000009,
movimiento,596.0,barco_1,,bryggen,kleppesto,5.0,,,,
decision,596.0,barco_2,kleppesto,,,,,,,
movimiento,596.0,barco_2,,bryggen,kleppesto,0.0,,,,
baja,602.0,barco_0,,,,,escalon_2_00062_p0,"('bryggen', 'sandviken')",,8.0
baja,602.0,barco_0,,,,,escalon_2_00062_p1,"('bryggen', 'sandviken')",,8.0
baja,602.0,barco_0,,,,,escalon_2_00062_p2,"('bryggen', 'sandviken')",,8.0
baja,602.0,barco_0,,,,,escalon_2_00062_p3,"('bryggen', 'sandviken')",,8.0
baja,602.0,barco_0,,,,,escalon_2_00062_p4,"('bryggen', 'sandviken')",,8.0
baja,602.0,barco_0,,,,,escalon_2_00062_p5,"('bryggen', 'sandviken')",,8.0
decision,602.0,barco_0,kleppesto,,,,,,,
movimiento,602.0,barco_0,,sandviken,kleppesto,0.0,,,,
baja,608.0,barco_1,,,,,escalon_2_00055_p0,"('bryggen', 'kleppesto')",,12.0
baja,608.0,barco_1,,,,,escalon_2_00055_p1,"('bryggen', 'kleppesto')",,12.0
baja,608.0,barco_1,,,,,escalon_2_00055_p2,"('bryggen', 'kleppesto')",,12.0
baja,608.0,barco_1,,,,,escalon_2_00055_p3,"('bryggen', 'kleppesto')",,12.0
baja,608.0,barco_1,,,,,escalon_2_00055_p4,"('bryggen', 'kleppesto')",,12.0
decision,608.0,barco_1,sandviken,,,,,,,
sube,608.0,barco_1,,,,,escalon_2_00047_p0,"('kleppesto', 'sandviken')",12.019999999999982,
sube,608.0,barco_1,,,,,escalon_2_00047_p1,"('kleppesto', 'sandviken')",12.019999999999982,
sube,608.0,barco_1,,,,,escalon_2_00047_p2,"('kleppesto', 'sandviken')",12.019999999999982,
sube,608.0,barco_1,,,,,escalon_2_00047_p3,"('kleppesto', 'sandviken')",12.019999999999982,
sube,608.0,barco_1,,,,,escalon_2_00047_p4,"('kleppesto', 'sandviken')",12.019999999999982,
sube,608.0,barco_1,,,,,escalon_2_00047_p5,"('kleppesto', 'sandviken')",12.019999999999982,
sube,608.0,barco_1,,,,,escalon_2_00047_p6,"('kleppesto', 'sandviken')",12.019999999999982,
sube,608.0,barco_1,,,,,escalon_2_00047_p7,"('kleppesto', 'sandviken')",12.019999999999982,
sube,608.0,barco_1,,,,,escalon_2_00047_p8,"('kleppesto', 'sandviken')",12.019999999999982,
sube,608.0,barco_1,,,,,escalon_2_00047_p9,"('kleppesto', 'sandviken')",12.019999999999982,
sube,608.0,barco_1,,,,,escalon_2_00047_p10,"('kleppesto', 'sandviken')",12.019999999999982,
movimiento,608.0,barco_1,,kleppesto,sandviken,11.0,,,,
decision,608.0,barco_2,esperar,,,,,,,
decision,610.0,barco_2,esperar,,,,,,,
decision,612.0,barco_0,esperar,,,,,,,
decision,612.0,barco_2,esperar,,,,,,,
decision,614.0,barco_0,esperar,,,,,,,
decision,614.0,barco_2,esperar,,,,,,,
decision,616.0,barco_0,laksevag,,,,,,,
movimiento,616.0,barco_0,,kleppesto,laksevag,0.0,,,,
decision,616.0,barco_2,laksevag,,,,,,,
movimiento,616.0,barco_2,,kleppesto,laksevag,0.0,,,,
baja,618.0,barco_1,,,,,escalon_2_00047_p0,"('kleppesto', 'sandviken')",,10.0
baja,618.0,barco_1,,,,,escalon_2_00047_p1,"('kleppesto', 'sandviken')",,10.0
baja,618.0,barco_1,,,,,escalon_2_00047_p2,"('kleppesto', 'sandviken')",,10.0
baja,618.0,barco_1,,,,,escalon_2_00047_p3,"('kleppesto', 'sandviken')",,10.0
baja,618.0,barco_1,,,,,escalon_2_00047_p4,"('kleppesto', 'sandviken')",,10.0
baja,618.0,barco_1,,,,,escalon_2_00047_p5,"('kleppesto', 'sandviken')",,10.0
baja,618.0,barco_1,,,,,escalon_2_00047_p6,"('kleppesto', 'sandviken')",,10.0
baja,618.0,barco_1,,,,,escalon_2_00047_p7,"('kleppesto', 'sandviken')",,10.0
baja,618.0,barco_1,,,,,escalon_2_00047_p8,"('kleppesto', 'sandviken')",,10.0
baja,618.0,barco_1,,,,,escalon_2_00047_p9,"('kleppesto', 'sandviken')",,10.0
baja,618.0,barco_1,,,,,escalon_2_00047_p10,"('kleppesto', 'sandviken')",,10.0
decision,618.0,barco_1,laksevag,,,,,,,
movimiento,618.0,barco_1,,sandviken,laksevag,0.0,,,,
decision,622.0,barco_0,kleppesto,,,,,,,
sube,622.0,barco_0,,,,,escalon_2_00050_p0,"('laksevag', 'kleppesto')",7.1299999999999955,
sube,622.0,barco_0,,,,,escalon_2_00050_p1,"('laksevag', 'kleppesto')",7.1299999999999955,
sube,622.0,barco_0,,,,,escalon_2_00050_p2,"('laksevag', 'kleppesto')",7.1299999999999955,
sube,622.0,barco_0,,,,,escalon_2_00050_p3,"('laksevag', 'kleppesto')",7.1299999999999955,
sube,622.0,barco_0,,,,,escalon_2_00050_p4,"('laksevag', 'kleppesto')",7.1299999999999955,
sube,622.0,barco_0,,,,,escalon_2_00050_p5,"('laksevag', 'kleppesto')",7.1299999999999955,
sube,622.0,barco_0,,,,,escalon_2_00050_p6,"('laksevag', 'kleppesto')",7.1299999999999955,
movimiento,622.0,barco_0,,laksevag,kleppesto,7.0,,,,
decision,622.0,barco_2,kleppesto,,,,,,,
movimiento,622.0,barco_2,,laksevag,kleppesto,0.0,,,,
baja,628.0,barco_0,,,,,escalon_2_00050_p0,"('laksevag', 'kleppesto')",,6.0
baja,628.0,barco_0,,,,,escalon_2_00050_p1,"('laksevag', 'kleppesto')",,6.0
baja,628.0,barco_0,,,,,escalon_2_00050_p2,"('laksevag', 'kleppesto')",,6.0
baja,628.0,barco_0,,,,,escalon_2_00050_p3,"('laksevag', 'kleppesto')",,6.0
baja,628.0,barco_0,,,,,escalon_2_00050_p4,"('laksevag', 'kleppesto')",,6.0
baja,628.0,barco_0,,,,,escalon_2_00050_p5,"('laksevag', 'kleppesto')",,6.0
baja,628.0,barco_0,,,,,escalon_2_00050_p6,"('laksevag', 'kleppesto')",,6.0
decision,628.0,barco_0,laksevag,,,,,,,
sube,628.0,barco_0,,,,,escalon_2_00041_p0,"('kleppesto', 'laksevag')",9.379999999999995,
sube,628.0,barco_0,,,,,escalon_2_00041_p1,"('kleppesto', 'laksevag')",9.379999999999995,
sube,628.0,barco_0,,,,,escalon_2_00041_p2,"('kleppesto', 'laksevag')",9.379999999999995,
sube,628.0,barco_0,,,,,escalon_2_00041_p3,"('kleppesto', 'laksevag')",9.379999999999995,
sube,628.0,barco_0,,,,,escalon_2_00041_p4,"('kleppesto', 'laksevag')",9.379999999999995,
sube,628.0,barco_0,,,,,escalon_2_00041_p5,"('kleppesto', 'laksevag')",9.379999999999995,
sube,628.0,barco_0,,,,,escalon_2_00041_p6,"('kleppesto', 'laksevag')",9.379999999999995,
sube,628.0,barco_0,,,,,escalon_2_00041_p7,"('kleppesto', 'laksevag')",9.379999999999995,
sube,628.0,barco_0,,,,,escalon_2_00041_p8,"('kleppesto', 'laksevag')",9.379999999999995,
sube,628.0,barco_0,,,,,escalon_2_00041_p9,"('kleppesto', 'laksevag')",9.379999999999995,
sube,628.0,barco_0,,,,,escalon_2_00041_p10,"('kleppesto', 'laksevag')",9.379999999999995,
movimiento,628.0,barco_0,,kleppesto,laksevag,11.0,,,,
decision,628.0,barco_1,esperar,,,,,,,
decision,628.0,barco_2,esperar,,,,,,,
decision,630.0,barco_1,esperar,,,,,,,
decision,630.0,barco_2,esperar,,,,,,,
decision,632.0,barco_1,kleppesto,,,,,,,
movimiento,632.0,barco_1,,laksevag,kleppesto,0.0,,,,
decision,632.0,barco_2,bryggen,,,,,,,
sube,632.0,barco_2,,,,,escalon_2_00042_p0,"('kleppesto', 'bryggen')",1.6200000000000045,
sube,632.0,barco_2,,,,,escalon_2_00042_p1,"('kleppesto', 'bryggen')",1.6200000000000045,
sube,632.0,barco_2,,,,,escalon_2_00042_p2,"('kleppesto', 'bryggen')",1.6200000000000045,
sube,632.0,barco_2,,,,,escalon_2_00042_p3,"('kleppesto', 'bryggen')",1.6200000000000045,
sube,632.0,barco_2,,,,,escalon_2_00042_p4,"('kleppesto', 'bryggen')",1.6200000000000045,
sube,632.0,barco_2,,,,,escalon_2_00042_p5,"('kleppesto', 'bryggen')",1.6200000000000045,
sube,632.0,barco_2,,,,,escalon_2_00042_p6,"('kleppesto', 'bryggen')",1.6200000000000045,
sube,632.0,barco_2,,,,,escalon_2_00042_p7,"('kleppesto', 'bryggen')",1.6200000000000045,
sube,632.0,barco_2,,,,,escalon_2_00042_p8,"('kleppesto', 'bryggen')",1.6200000000000045,
