tipo,minuto,barco_id,decision,desde,hasta,ocupacion,unidad_id,par,tiempo_espera,tiempo_viaje
sube,390.0,barco_2,,,,,0_00027_p8,"('sandviken', 'bryggen')",15.160000000000025,
movimiento,390.0,barco_2,,sandviken,bryggen,9.0,,,,
decision,392.0,barco_0,esperar,,,,,,,
decision,394.0,barco_0,kleppesto,,,,,,,
movimiento,394.0,barco_0,,sandviken,kleppesto,0.0,,,,
baja,396.0,barco_1,,,,,0_00015_p0,"('laksevag', 'bryggen')",,10.0
baja,396.0,barco_1,,,,,0_00015_p1,"('laksevag', 'bryggen')",,10.0
baja,396.0,barco_1,,,,,0_00015_p2,"('laksevag', 'bryggen')",,10.0
baja,396.0,barco_1,,,,,0_00015_p3,"('laksevag', 'bryggen')",,10.0
decision,396.0,barco_1,kleppesto,,,,,,,
movimiento,396.0,barco_1,,bryggen,kleppesto,0.0,,,,
baja,398.0,barco_2,,,,,0_00027_p0,"('sandviken', 'bryggen')",,8.0
baja,398.0,barco_2,,,,,0_00027_p1,"('sandviken', 'bryggen')",,8.0
baja,398.0,barco_2,,,,,0_00027_p2,"('sandviken', 'bryggen')",,8.0
baja,398.0,barco_2,,,,,0_00027_p3,"('sandviken', 'bryggen')",,8.0
baja,398.0,barco_2,,,,,0_00027_p4,"('sandviken', 'bryggen')",,8.0
baja,398.0,barco_2,,,,,0_00027_p5,"('sandviken', 'bryggen')",,8.0
baja,398.0,barco_2,,,,,0_00027_p6,"('sandviken', 'bryggen')",,8.0
baja,398.0,barco_2,,,,,0_00027_p7,"('sandviken', 'bryggen')",,8.0
baja,398.0,barco_2,,,,,0_00027_p8,"('sandviken', 'bryggen')",,8.0
decision,398.0,barco_2,kleppesto,,,,,,,
movimiento,398.0,barco_2,,bryggen,kleppesto,0.0,,,,
decision,404.0,barco_0,bryggen,,,,,,,
sube,404.0,barco_0,,,,,0_00006_p0,"('kleppesto', 'bryggen')",10.480000000000018,
sube,404.0,barco_0,,,,,0_00006_p1,"('kleppesto', 'bryggen')",10.480000000000018,
sube,404.0,barco_0,,,,,0_00006_p2,"('kleppesto', 'bryggen')",10.480000000000018,
sube,404.0,barco_0,,,,,0_00006_p3,"('kleppesto', 'bryggen')",10.480000000000018,
sube,404.0,barco_0,,,,,0_00006_p4,"('kleppesto', 'bryggen')",10.480000000000018,
sube,404.0,barco_0,,,,,0_00006_p5,"('kleppesto', 'bryggen')",10.480000000000018,
sube,404.0,barco_0,,,,,0_00006_p6,"('kleppesto', 'bryggen')",10.480000000000018,
sube,404.0,barco_0,,,,,0_00007_p0,"('kleppesto', 'bryggen')",0.5600000000000023,
sube,404.0,barco_0,,,,,0_00007_p1,"('kleppesto', 'bryggen')",0.5600000000000023,
sube,404.0,barco_0,,,,,0_00007_p2,"('kleppesto', 'bryggen')",0.5600000000000023,
sube,404.0,barco_0,,,,,0_00007_p3,"('kleppesto', 'bryggen')",0.5600000000000023,
sube,404.0,barco_0,,,,,0_00007_p4,"('kleppesto', 'bryggen')",0.5600000000000023,
sube,404.0,barco_0,,,,,0_00007_p5,"('kleppesto', 'bryggen')",0.5600000000000023,
sube,404.0,barco_0,,,,,0_00007_p6,"('kleppesto', 'bryggen')",0.5600000000000023,
sube,404.0,barco_0,,,,,0_00007_p7,"('kleppesto', 'bryggen')",0.5600000000000023,
sube,404.0,barco_0,,,,,0_00007_p8,"('kleppesto', 'bryggen')",0.5600000000000023,
movimiento,404.0,barco_0,,kleppesto,bryggen,16.0,,,,
decision,408.0,barco_1,bryggen,,,,,,,
sube,408.0,barco_1,,,,,0_00008_p0,"('kleppesto', 'bryggen')",1.420000000000016,
sube,408.0,barco_1,,,,,0_00008_p1,"('kleppesto', 'bryggen')",1.420000000000016,
sube,408.0,barco_1,,,,,0_00008_p2,"('kleppesto', 'bryggen')",1.420000000000016,
sube,408.0,barco_1,,,,,0_00008_p3,"('kleppesto', 'bryggen')",1.420000000000016,
sube,408.0,barco_1,,,,,0_00008_p4,"('kleppesto', 'bryggen')",1.420000000000016,
movimiento,408.0,barco_1,,kleppesto,bryggen,5.0,,,,
decision,410.0,barco_2,sandviken,,,,,,,
movimiento,410.0,barco_2,,kleppesto,sandviken,0.0,,,,
baja,416.0,barco_0,,,,,0_00006_p0,"('kleppesto', 'bryggen')",,12.0
baja,416.0,barco_0,,,,,0_00006_p1,"('kleppesto', 'bryggen')",,12.0
baja,416.0,barco_0,,,,,0_00006_p2,"('kleppesto', 'bryggen')",,12.0
baja,416.0,barco_0,,,,,0_00006_p3,"('kleppesto', 'bryggen')",,12.0
baja,416.0,barco_0,,,,,0_00006_p4,"('kleppesto', 'bryggen')",,12.0
baja,416.0,barco_0,,,,,0_00006_p5,"('kleppesto', 'bryggen')",,12.0
baja,416.0,barco_0,,,,,0_00006_p6,"('kleppesto', 'bryggen')",,12.0
baja,416.0,barco_0,,,,,0_00007_p0,"('kleppesto', 'bryggen')",,12.0
baja,416.0,barco_0,,,,,0_00007_p1,"('kleppesto', 'bryggen')",,12.0
baja,416.0,barco_0,,,,,0_00007_p2,"('kleppesto', 'bryggen')",,12.0
baja,416.0,barco_0,,,,,0_00007_p3,"('kleppesto', 'bryggen')",,12.0
baja,416.0,barco_0,,,,,0_00007_p4,"('kleppesto', 'bryggen')",,12.0
baja,416.0,barco_0,,,,,0_00007_p5,"('kleppesto', 'bryggen')",,12.0
baja,416.0,barco_0,,,,,0_00007_p6,"('kleppesto', 'bryggen')",,12.0
baja,416.0,barco_0,,,,,0_00007_p7,"('kleppesto', 'bryggen')",,12.0
baja,416.0,barco_0,,,,,0_00007_p8,"('kleppesto', 'bryggen')",,12.0
decision,416.0,barco_0,sandviken,,,,,,,
movimiento,416.0,barco_0,,bryggen,sandviken,0.0,,,,
baja,420.0,barco_1,,,,,0_00008_p0,"('kleppesto', 'bryggen')",,12.0
baja,420.0,barco_1,,,,,0_00008_p1,"('kleppesto', 'bryggen')",,12.0
baja,420.0,barco_1,,,,,0_00008_p2,"('kleppesto', 'bryggen')",,12.0
baja,420.0,barco_1,,,,,0_00008_p3,"('kleppesto', 'bryggen')",,12.0
baja,420.0,barco_1,,,,,0_00008_p4,"('kleppesto', 'bryggen')",,12.0
decision,420.0,barco_1,sandviken,,,,,,,
movimiento,420.0,barco_1,,bryggen,sandviken,0.0,,,,
decision,420.0,barco_2,bryggen,,,,,,,
sube,420.0,barco_2,,,,,0_00029_p0,"('sandviken', 'bryggen')",23.569999999999993,
sube,420.0,barco_2,,,,,0_00029_p1,"('sandviken', 'bryggen')",23.569999999999993,
sube,420.0,barco_2,,,,,0_00029_p2,"('sandviken', 'bryggen')",23.569999999999993,
sube,420.0,barco_2,,,,,0_00029_p3,"('sandviken', 'bryggen')",23.569999999999993,
sube,420.0,barco_2,,,,,0_00029_p4,"('sandviken', 'bryggen')",23.569999999999993,
sube,420.0,barco_2,,,,,0_00028_p0,"('sandviken', 'bryggen')",13.180000000000007,
sube,420.0,barco_2,,,,,0_00028_p1,"('sandviken', 'bryggen')",13.180000000000007,
sube,420.0,barco_2,,,,,0_00028_p2,"('sandviken', 'bryggen')",13.180000000000007,
sube,420.0,barco_2,,,,,0_00028_p3,"('sandviken', 'bryggen')",13.180000000000007,
sube,420.0,barco_2,,,,,0_00028_p4,"('sandviken', 'bryggen')",13.180000000000007,
sube,420.0,barco_2,,,,,0_00028_p5,"('sandviken', 'bryggen')",13.180000000000007,
sube,420.0,barco_2,,,,,0_00028_p6,"('sandviken', 'bryggen')",13.180000000000007,
sube,420.0,barco_2,,,,,0_00028_p7,"('sandviken', 'bryggen')",13.180000000000007,
sube,420.0,barco_2,,,,,0_00028_p8,"('sandviken', 'bryggen')",13.180000000000007,
sube,420.0,barco_2,,,,,0_00028_p9,"('sandviken', 'bryggen')",13.180000000000007,
sube,420.0,barco_2,,,,,0_00028_p10,"('sandviken', 'bryggen')",13.180000000000007,
sube,420.0,barco_2,,,,,0_00028_p11,"('sandviken', 'bryggen')",13.180000000000007,
movimiento,420.0,barco_2,,sandviken,bryggen,17.0,,,,
decision,424.0,barco_0,laksevag,,,,,,,
movimiento,424.0,barco_0,,sandviken,laksevag,0.0,,,,
baja,428.0,barco_2,,,,,0_00029_p0,"('sandviken', 'bryggen')",,8.0
baja,428.0,barco_2,,,,,0_00029_p1,"('sandviken', 'bryggen')",,8.0
baja,428.0,barco_2,,,,,0_00029_p2,"('sandviken', 'bryggen')",,8.0
baja,428.0,barco_2,,,,,0_00029_p3,"('sandviken', 'bryggen')",,8.0
baja,428.0,barco_2,,,,,0_00029_p4,"('sandviken', 'bryggen')",,8.0
baja,428.0,barco_2,,,,,0_00028_p0,"('sandviken', 'bryggen')",,8.0
baja,428.0,barco_2,,,,,0_00028_p1,"('sandviken', 'bryggen')",,8.0
baja,428.0,barco_2,,,,,0_00028_p2,"('sandviken', 'bryggen')",,8.0
baja,428.0,barco_2,,,,,0_00028_p3,"('sandviken', 'bryggen')",,8.0
baja,428.0,barco_2,,,,,0_00028_p4,"('sandviken', 'bryggen')",,8.0
baja,428.0,barco_2,,,,,0_00028_p5,"('sandviken', 'bryggen')",,8.0
baja,428.0,barco_2,,,,,0_00028_p6,"('sandviken', 'bryggen')",,8.0
baja,428.0,barco_2,,,,,0_00028_p7,"('sandviken', 'bryggen')",,8.0
baja,428.0,barco_2,,,,,0_00028_p8,"('sandviken', 'bryggen')",,8.0
baja,428.0,barco_2,,,,,0_00028_p9,"('sandviken', 'bryggen')",,8.0
baja,428.0,barco_2,,,,,0_00028_p10,"('sandviken', 'bryggen')",,8.0
baja,428.0,barco_2,,,,,0_00028_p11,"('sandviken', 'bryggen')",,8.0
decision,428.0,barco_1,laksevag,,,,,,,
movimiento,428.0,barco_1,,sandviken,laksevag,0.0,,,,
decision,428.0,barco_2,kleppesto,,,,,,,
sube,428.0,barco_2,,,,,0_00022_p0,"('bryggen', 'kleppesto')",4.75,
sube,428.0,barco_2,,,,,0_00022_p1,"('bryggen', 'kleppesto')",4.75,
sube,428.0,barco_2,,,,,0_00022_p2,"('bryggen', 'kleppesto')",4.75,
sube,428.0,barco_2,,,,,0_00022_p3,"('bryggen', 'kleppesto')",4.75,
sube,428.0,barco_2,,,,,0_00022_p4,"('bryggen', 'kleppesto')",4.75,
sube,428.0,barco_2,,,,,0_00022_p5,"('bryggen', 'kleppesto')",4.75,
sube,428.0,barco_2,,,,,0_00022_p6,"('bryggen', 'kleppesto')",4.75,
sube,428.0,barco_2,,,,,0_00022_p7,"('bryggen', 'kleppesto')",4.75,
sube,428.0,barco_2,,,,,0_00022_p8,"('bryggen', 'kleppesto')",4.75,
sube,428.0,barco_2,,,,,0_00022_p9,"('bryggen', 'kleppesto')",4.75,
sube,428.0,barco_2,,,,,0_00022_p10,"('bryggen', 'kleppesto')",4.75,
sube,428.0,barco_2,,,,,0_00022_p11,"('bryggen', 'kleppesto')",4.75,
sube,428.0,barco_2,,,,,0_00022_p12,"('bryggen', 'kleppesto')",4.75,
sube,428.0,barco_2,,,,,0_00022_p13,"('bryggen', 'kleppesto')",4.75,
movimiento,428.0,barco_2,,bryggen,kleppesto,14.0,,,,
decision,434.0,barco_0,kleppesto,,,,,,,
sube,434.0,barco_0,,,,,0_00013_p0,"('laksevag', 'kleppesto')",34.870000000000005,
sube,434.0,barco_0,,,,,0_00013_p1,"('laksevag', 'kleppesto')",34.870000000000005,
sube,434.0,barco_0,,,,,0_00013_p2,"('laksevag', 'kleppesto')",34.870000000000005,
sube,434.0,barco_0,,,,,0_00013_p3,"('laksevag', 'kleppesto')",34.870000000000005,
sube,434.0,barco_0,,,,,0_00013_p4,"('laksevag', 'kleppesto')",34.870000000000005,
sube,434.0,barco_0,,,,,0_00013_p5,"('laksevag', 'kleppesto')",34.870000000000005,
sube,434.0,barco_0,,,,,0_00013_p6,"('laksevag', 'kleppesto')",34.870000000000005,
sube,434.0,barco_0,,,,,0_00013_p7,"('laksevag', 'kleppesto')",34.870000000000005,
sube,434.0,barco_0,,,,,0_00013_p8,"('laksevag', 'kleppesto')",34.870000000000005,
sube,434.0,barco_0,,,,,0_00013_p9,"('laksevag', 'kleppesto')",34.870000000000005,
sube,434.0,barco_0,,,,,0_00012_p0,"('laksevag', 'kleppesto')",16.920000000000016,
sube,434.0,barco_0,,,,,0_00012_p1,"('laksevag', 'kleppesto')",16.920000000000016,
sube,434.0,barco_0,,,,,0_00012_p2,"('laksevag', 'kleppesto')",16.920000000000016,
sube,434.0,barco_0,,,,,0_00012_p3,"('laksevag', 'kleppesto')",16.920000000000016,
sube,434.0,barco_0,,,,,0_00012_p4,"('laksevag', 'kleppesto')",16.920000000000016,
sube,434.0,barco_0,,,,,0_00012_p5,"('laksevag', 'kleppesto')",16.920000000000016,
sube,434.0,barco_0,,,,,0_00012_p6,"('laksevag', 'kleppesto')",16.920000000000016,
sube,434.0,barco_0,,,,,0_00012_p7,"('laksevag', 'kleppesto')",16.920000000000016,
sube,434.0,barco_0,,,,,0_00012_p8,"('laksevag', 'kleppesto')",16.920000000000016,
sube,434.0,barco_0,,,,,0_00012_p9,"('laksevag', 'kleppesto')",16.920000000000016,
movimiento,434.0,barco_0,,laksevag,kleppesto,20.0,,,,
decision,438.0,barco_1,kleppesto,,,,,,,
sube,438.0,barco_1,,,,,0_00012_p10,"('laksevag', 'kleppesto')",20.920000000000016,
sube,438.0,barco_1,,,,,0_00012_p11,"('laksevag', 'kleppesto')",20.920000000000016,
movimiento,438.0,barco_1,,laksevag,kleppesto,2.0,,,,
baja,440.0,barco_0,,,,,0_00013_p0,"('laksevag', 'kleppesto')",,6.0
baja,440.0,barco_0,,,,,0_00013_p1,"('laksevag', 'kleppesto')",,6.0
baja,440.0,barco_0,,,,,0_00013_p2,"('laksevag', 'kleppesto')",,6.0
baja,440.0,barco_0,,,,,0_00013_p3,"('laksevag', 'kleppesto')",,6.0
baja,440.0,barco_0,,,,,0_00013_p4,"('laksevag', 'kleppesto')",,6.0
baja,440.0,barco_0,,,,,0_00013_p5,"('laksevag', 'kleppesto')",,6.0
baja,440.0,barco_0,,,,,0_00013_p6,"('laksevag', 'kleppesto')",,6.0
baja,440.0,barco_0,,,,,0_00013_p7,"('laksevag', 'kleppesto')",,6.0
baja,440.0,barco_0,,,,,0_00013_p8,"('laksevag', 'kleppesto')",,6.0
baja,440.0,barco_0,,,,,0_00013_p9,"('laksevag', 'kleppesto')",,6.0
baja,440.0,barco_0,,,,,0_00012_p0,"('laksevag', 'kleppesto')",,6.0
baja,440.0,barco_0,,,,,0_00012_p1,"('laksevag', 'kleppesto')",,6.0
baja,440.0,barco_0,,,,,0_00012_p2,"('laksevag', 'kleppesto')",,6.0
baja,440.0,barco_0,,,,,0_00012_p3,"('laksevag', 'kleppesto')",,6.0
baja,440.0,barco_0,,,,,0_00012_p4,"('laksevag', 'kleppesto')",,6.0
baja,440.0,barco_0,,,,,0_00012_p5,"('laksevag', 'kleppesto')",,6.0
baja,440.0,barco_0,,,,,0_00012_p6,"('laksevag', 'kleppesto')",,6.0
baja,440.0,barco_0,,,,,0_00012_p7,"('laksevag', 'kleppesto')",,6.0
baja,440.0,barco_0,,,,,0_00012_p8,"('laksevag', 'kleppesto')",,6.0
baja,440.0,barco_0,,,,,0_00012_p9,"('laksevag', 'kleppesto')",,6.0
baja,440.0,barco_2,,,,,0_00022_p0,"('bryggen', 'kleppesto')",,12.0
baja,440.0,barco_2,,,,,0_00022_p1,"('bryggen', 'kleppesto')",,12.0
baja,440.0,barco_2,,,,,0_00022_p2,"('bryggen', 'kleppesto')",,12.0
baja,440.0,barco_2,,,,,0_00022_p3,"('bryggen', 'kleppesto')",,12.0
baja,440.0,barco_2,,,,,0_00022_p4,"('bryggen', 'kleppesto')",,12.0
baja,440.0,barco_2,,,,,0_00022_p5,"('bryggen', 'kleppesto')",,12.0
baja,440.0,barco_2,,,,,0_00022_p6,"('bryggen', 'kleppesto')",,12.0
baja,440.0,barco_2,,,,,0_00022_p7,"('bryggen', 'kleppesto')",,12.0
baja,440.0,barco_2,,,,,0_00022_p8,"('bryggen', 'kleppesto')",,12.0
baja,440.0,barco_2,,,,,0_00022_p9,"('bryggen', 'kleppesto')",,12.0
baja,440.0,barco_2,,,,,0_00022_p10,"('bryggen', 'kleppesto')",,12.0
baja,440.0,barco_2,,,,,0_00022_p11,"('bryggen', 'kleppesto')",,12.0
baja,440.0,barco_2,,,,,0_00022_p12,"('bryggen', 'kleppesto')",,12.0
baja,440.0,barco_2,,,,,0_00022_p13,"('bryggen', 'kleppesto')",,12.0
decision,440.0,barco_0,laksevag,,,,,,,
sube,440.0,barco_0,,,,,0_00001_p0,"('kleppesto', 'laksevag')",22.720000000000027,
sube,440.0,barco_0,,,,,0_00001_p1,"('kleppesto', 'laksevag')",22.720000000000027,
sube,440.0,barco_0,,,,,0_00001_p2,"('kleppesto', 'laksevag')",22.720000000000027,
sube,440.0,barco_0,,,,,0_00001_p3,"('kleppesto', 'laksevag')",22.720000000000027,
sube,440.0,barco_0,,,,,0_00001_p4,"('kleppesto', 'laksevag')",22.720000000000027,
sube,440.0,barco_0,,,,,0_00001_p5,"('kleppesto', 'laksevag')",22.720000000000027,
sube,440.0,barco_0,,,,,0_00001_p6,"('kleppesto', 'laksevag')",22.720000000000027,
sube,440.0,barco_0,,,,,0_00001_p7,"('kleppesto', 'laksevag')",22.720000000000027,
sube,440.0,barco_0,,,,,0_00001_p8,"('kleppesto', 'laksevag')",22.720000000000027,
sube,440.0,barco_0,,,,,0_00001_p9,"('kleppesto', 'laksevag')",22.720000000000027,
sube,440.0,barco_0,,,,,0_00003_p0,"('kleppesto', 'laksevag')",20.19999999999999,
sube,440.0,barco_0,,,,,0_00003_p1,"('kleppesto', 'laksevag')",20.19999999999999,
sube,440.0,barco_0,,,,,0_00003_p2,"('kleppesto', 'laksevag')",20.19999999999999,
sube,440.0,barco_0,,,,,0_00003_p3,"('kleppesto', 'laksevag')",20.19999999999999,
sube,440.0,barco_0,,,,,0_00003_p4,"('kleppesto', 'laksevag')",20.19999999999999,
sube,440.0,barco_0,,,,,0_00003_p5,"('kleppesto', 'laksevag')",20.19999999999999,
sube,440.0,barco_0,,,,,0_00003_p6,"('kleppesto', 'laksevag')",20.19999999999999,
sube,440.0,barco_0,,,,,0_00003_p7,"('kleppesto', 'laksevag')",20.19999999999999,
sube,440.0,barco_0,,,,,0_00004_p0,"('kleppesto', 'laksevag')",15.170000000000016,
sube,440.0,barco_0,,,,,0_00004_p1,"('kleppesto', 'laksevag')",15.170000000000016,
movimiento,440.0,barco_0,,kleppesto,laksevag,20.0,,,,
decision,440.0,barco_2,laksevag,,,,,,,
sube,440.0,barco_2,,,,,0_00004_p2,"('kleppesto', 'laksevag')",15.170000000000016,
sube,440.0,barco_2,,,,,0_00004_p3,"('kleppesto', 'laksevag')",15.170000000000016,
sube,440.0,barco_2,,,,,0_00004_p4,"('kleppesto', 'laksevag')",15.170000000000016,
sube,440.0,barco_2,,,,,0_00004_p5,"('kleppesto', 'laksevag')",15.170000000000016,
sube,440.0,barco_2,,,,,0_00004_p6,"('kleppesto', 'laksevag')",15.170000000000016,
sube,440.0,barco_2,,,,,0_00004_p7,"('kleppesto', 'laksevag')",15.170000000000016,
sube,440.0,barco_2,,,,,0_00004_p8,"('kleppesto', 'laksevag')",15.170000000000016,
sube,440.0,barco_2,,,,,0_00004_p9,"('kleppesto', 'laksevag')",15.170000000000016,
sube,440.0,barco_2,,,,,0_00004_p10,"('kleppesto', 'laksevag')",15.170000000000016,
sube,440.0,barco_2,,,,,0_00004_p11,"('kleppesto', 'laksevag')",15.170000000000016,
sube,440.0,barco_2,,,,,0_00004_p12,"('kleppesto', 'laksevag')",15.170000000000016,
movimiento,440.0,barco_2,,kleppesto,laksevag,11.0,,,,
baja,444.0,barco_1,,,,,0_00012_p10,"('laksevag', 'kleppesto')",,6.0
baja,444.0,barco_1,,,,,0_00012_p11,"('laksevag', 'kleppesto')",,6.0
decision,444.0,barco_1,laksevag,,,,,,,
movimiento,444.0,barco_1,,kleppesto,laksevag,0.0,,,,
baja,446.0,barco_0,,,,,0_00001_p0,"('kleppesto', 'laksevag')",,6.0
baja,446.0,barco_0,,,,,0_00001_p1,"('kleppesto', 'laksevag')",,6.0
baja,446.0,barco_0,,,,,0_00001_p2,"('kleppesto', 'laksevag')",,6.0
baja,446.0,barco_0,,,,,0_00001_p3,"('kleppesto', 'laksevag')",,6.0
baja,446.0,barco_0,,,,,0_00001_p4,"('kleppesto', 'laksevag')",,6.0
baja,446.0,barco_0,,,,,0_00001_p5,"('kleppesto', 'laksevag')",,6.0
baja,446.0,barco_0,,,,,0_00001_p6,"('kleppesto', 'laksevag')",,6.0
baja,446.0,barco_0,,,,,0_00001_p7,"('kleppesto', 'laksevag')",,6.0
baja,446.0,barco_0,,,,,0_00001_p8,"('kleppesto', 'laksevag')",,6.0
baja,446.0,barco_0,,,,,0_00001_p9,"('kleppesto', 'laksevag')",,6.0
baja,446.0,barco_0,,,,,0_00003_p0,"('kleppesto', 'laksevag')",,6.0
baja,446.0,barco_0,,,,,0_00003_p1,"('kleppesto', 'laksevag')",,6.0
baja,446.0,barco_0,,,,,0_00003_p2,"('kleppesto', 'laksevag')",,6.0
baja,446.0,barco_0,,,,,0_00003_p3,"('kleppesto', 'laksevag')",,6.0
baja,446.0,barco_0,,,,,0_00003_p4,"('kleppesto', 'laksevag')",,6.0
baja,446.0,barco_0,,,,,0_00003_p5,"('kleppesto', 'laksevag')",,6.0
